transaction_id,user_id,amount,merchant_category,timestamp,location,is_fraud
4da02492-6431-43aa-a859-dece43a13412,USER4624,4519.5,grocery,2026-03-30 04:13:18.627089,Bangalore,False
0c5d6fe0-1626-488e-afbc-a7886c2ab05b,USER8441,78224.18,electronics,2026-03-10 11:31:18.828041,Unknown,True
22203c13-c56d-477a-a442-17dbce72c54b,USER1308,2961.77,restaurant,2026-04-20 05:31:18.691559,Hyderabad,False
42721e10-1ad8-41f1-8939-4c07b3c6a946,USER6736,4750.71,healthcare,2026-05-13 02:58:18.614350,Kolkata,False
553e0d7f-2262-4b76-a41d-d86714dafa84,USER4996,4431.42,healthcare,2026-05-03 05:25:18.658372,Pune,False
6d2cd13d-093a-4c64-a94f-0fe75c75dd92,USER4871,3728.59,healthcare,2026-03-11 23:27:18.762802,Chennai,False
82743338-4b30-42f5-a4e7-7bb4cefc94d5,USER6320,1962.55,grocery,2026-04-09 07:45:18.628124,Bangalore,False
c0115f3f-c4bd-41ee-b13e-5cff43c78183,USER3301,4682.95,fashion,2026-04-28 17:34:18.674463,Unknown,False
1b016e0c-4e49-4c69-b883-60ba4d41f08a,USER8003,1815.7,electronics,2026-04-16 19:57:18.619718,Pune,False
0ef29f2d-37d1-4519-9af3-16b83603051d,USER4954,2942.1,gaming,2026-05-12 09:48:18.656488,Kolkata,False
0300f975-5f91-4124-bd93-e4af6032ab7a,USER8409,2751.38,gaming,2026-04-13 23:07:18.769283,Delhi,False
da4b9974-3217-4334-9880-44a0f33f6850,USER4497,4959.25,restaurant,2026-04-05 16:15:18.608179,Hyderabad,False
550c038e-2421-4cee-b555-0d3e13fd064d,USER8479,4590.76,fashion,2026-03-25 01:33:18.709770,Pune,False
4c823a62-dff6-44de-a793-c6c7c9f1b0db,USER1706,3344.58,travel,2026-03-11 18:34:18.699727,Mumbai,False
cd1ef023-db3e-4eb7-b86a-3f91e61a25f0,USER2433,3376.11,crypto,2026-04-03 12:34:18.658250,Chennai,False
c9b8574d-42e4-472a-a9c2-1abb61d28e2d,USER9278,538.71,gaming,2026-03-18 16:16:18.732118,Delhi,False
5e96e974-77d5-4262-a315-f158e497cd1e,USER3241,10.04,gaming,2026-03-11 01:29:18.755643,Chennai,False
e93297ca-7122-420e-961f-cab1e0a35670,USER7822,1360.21,restaurant,2026-03-16 14:12:18.727792,Kolkata,False
a09dfca5-4948-4d22-96df-869db1fe25c2,USER3244,3017.37,fashion,2026-04-19 07:11:18.727875,Delhi,False
660b7317-6acb-4f45-a02d-2347de58ba8e,USER7062,2632.47,crypto,2026-05-05 07:36:18.675679,Hyderabad,False
86dae925-72db-4312-9905-89c2d1a6ac38,USER2759,4483.95,grocery,2026-04-18 20:49:18.696121,Chennai,False
9f51a671-20b2-4d02-a83e-f60bbea23b9c,USER5855,3106.04,crypto,2026-04-22 04:07:18.681847,Pune,False
6d1fbffb-bb4e-4d24-81c2-66d1d4961d9d,USER1011,4470.96,healthcare,2026-04-01 07:12:18.627870,Chennai,False
a41eb725-e8db-4bc9-b8f9-3ba677f7594c,USER1563,4268.03,restaurant,2026-04-04 23:20:18.610576,Delhi,False
7961e93e-7347-4a37-b130-4859097debec,USER9322,2928.55,travel,2026-03-28 03:35:18.783604,Mumbai,False
2d4ff97c-926e-41ca-8a3d-1e115d10a4de,USER2844,103980.51,crypto,2026-03-19 09:03:18.820260,Unknown,True
88207b88-25a3-4e67-b5a0-9bfd631f334b,USER8157,395.51,healthcare,2026-03-19 13:33:18.759147,Hyderabad,False
b903f064-8e94-43fd-bb5f-8a4ba593246d,USER6326,4557.4,fashion,2026-04-06 23:02:18.799315,Bangalore,False
4d92ca6e-db4d-48ce-8e35-69de3c896aa7,USER7002,1916.77,restaurant,2026-05-01 20:48:18.738767,Unknown,False
5e828eff-9bd9-4579-b95b-036d00cbd792,USER2795,52508.5,gaming,2026-04-04 01:10:18.827294,Unknown,True
0b9da8fa-7711-4bdc-96d3-f48571420008,USER1114,1580.22,healthcare,2026-03-16 15:09:18.628819,Mumbai,False
79e77965-c974-47ed-afa5-f4fa23fe4b9b,USER5947,1352.69,electronics,2026-03-07 14:39:18.711385,Pune,False
c6e8f236-35d8-45f7-a2e9-8ded9d5b5a0d,USER1179,3741.21,healthcare,2026-04-05 19:28:18.709637,Pune,False
85d6824e-75df-4d6b-9abd-3ca6487ff52c,USER3447,1665.5,restaurant,2026-05-02 04:36:18.754778,Mumbai,False
c88d8a2d-ecbe-4fab-8dc7-913df2c34356,USER1612,2883.8,fashion,2026-04-15 18:09:18.726369,Unknown,False
fc2a3c61-c2d9-4e29-b528-2845ede58e1d,USER3992,1903.48,healthcare,2026-04-04 05:44:18.674592,Delhi,False
c3ea8ceb-327b-4d27-b172-6de27a4a3595,USER7889,3270.93,travel,2026-04-04 21:18:18.751614,Bangalore,False
80158476-a25c-4e6e-a36b-e3d8b84b4017,USER8935,2643.23,travel,2026-04-22 09:52:18.761234,Chennai,False
410c5c60-66dc-4b5d-b57e-c6efac365079,USER4070,3686.66,restaurant,2026-03-14 08:46:18.802374,Bangalore,False
644030c2-492d-4df3-8da2-d202830b34c3,USER5433,177182.95,crypto,2026-03-29 16:36:18.819118,Unknown,True
84ac03b0-e942-41a1-a00f-dc78e7520b06,USER8548,4893.23,restaurant,2026-04-19 03:49:18.741757,Delhi,False
ddad8e5f-adab-407c-bc77-521e321d6722,USER2029,1410.4,healthcare,2026-04-02 16:25:18.610663,Chennai,False
68a62f0b-34bd-4640-9d67-a4bfb231599b,USER5544,4641.07,electronics,2026-03-25 19:49:18.792267,Kolkata,False
580956db-c077-461a-8f50-9ede2e942c4f,USER5783,4400.94,grocery,2026-04-22 16:50:18.659413,Unknown,False
6f4d1647-a658-4ae4-a866-49e446c90a75,USER5721,3873.61,gaming,2026-03-30 02:01:18.807547,Bangalore,False
396c4e42-900b-4825-b951-d26dc8906263,USER7945,4935.7,fashion,2026-04-04 07:14:18.784131,Delhi,False
8981fec3-49da-4013-9eca-9dfd1ea0acaa,USER4373,1046.6,travel,2026-04-12 17:36:18.682543,Hyderabad,False
386d3634-013b-4269-b37a-03b0db8967b3,USER7114,1233.42,crypto,2026-03-23 22:08:18.800956,Bangalore,False
de24eda1-2143-4478-b184-9c11fe31182c,USER1404,2492.77,healthcare,2026-04-04 05:58:18.657731,Delhi,False
627b5820-5b5d-49ce-953e-5350c6d4a3f9,USER7008,3171.79,grocery,2026-03-31 00:49:18.803237,Pune,False
bc8b67b9-83d6-471c-9543-0c702a74cd13,USER3587,3014.62,restaurant,2026-03-24 05:55:18.748314,Unknown,False
ad12a687-9878-4f58-b69d-975fad7b36dd,USER5453,868.51,electronics,2026-03-20 19:40:18.629768,Unknown,False
41ba57b6-27c0-4b48-9a75-c964b7315018,USER8726,1133.27,electronics,2026-03-13 20:04:18.669637,Bangalore,False
b3b65df9-0629-4578-b753-30e5738df449,USER6022,3082.89,electronics,2026-04-11 21:59:18.661214,Hyderabad,False
c2fffe95-e17e-446c-ae1b-11ecf37688d9,USER2039,2365.56,fashion,2026-03-17 17:23:18.787270,Delhi,False
daf86ce1-b237-4459-abf0-4dd63cbe45be,USER9118,186.57,grocery,2026-04-24 05:41:18.612425,Bangalore,False
89db331a-117d-4a9b-aa4c-2ba4cf59ee78,USER2525,2893.05,travel,2026-03-26 03:25:18.705251,Pune,False
11df489d-2a45-4841-a371-f77814183419,USER6873,2004.34,healthcare,2026-03-26 03:44:18.666246,Chennai,False
f8138346-cb02-4a1f-87d7-bed12c40a9ae,USER1217,2676.59,crypto,2026-04-22 10:08:18.777921,Hyderabad,False
085bc205-c872-4657-ae8b-62a998602407,USER1425,941.57,travel,2026-05-07 08:52:18.619109,Mumbai,False
11c2524d-83b9-4096-ac94-6f7e274aaa92,USER6501,3297.04,gaming,2026-04-11 05:58:18.629630,Delhi,False
760de900-8da3-4e75-b525-de7fc9edf8c2,USER5795,3012.16,restaurant,2026-03-24 03:50:18.759352,Unknown,False
d398ffd4-b3d0-4c19-a4f0-83fab64368ae,USER3311,4252.4,grocery,2026-04-08 07:20:18.793823,Kolkata,False
2c128e3a-38a2-49c9-8399-a7a68367b0a0,USER6579,2061.12,healthcare,2026-03-09 14:12:18.613196,Unknown,False
363ffe36-200b-4f52-8e79-84085cfaa90f,USER8553,1894.02,gaming,2026-04-22 03:35:18.679832,Hyderabad,False
a8ef52b5-caeb-4f37-b40a-644faef3455d,USER7381,70987.41,gaming,2026-04-12 13:29:18.828306,Unknown,True
6a31cf2d-e6f2-4d2c-8190-0ccd7943c7bd,USER8998,186601.78,gaming,2026-05-06 15:55:18.819287,Unknown,True
6f639e7f-3876-4d3a-82f1-f57a6d3d6920,USER2561,4172.4,healthcare,2026-04-23 15:29:18.783929,Kolkata,False
a32b3772-43e3-4fc8-b1ae-622b9ccff4c5,USER8223,1118.33,electronics,2026-03-30 09:30:18.630212,Mumbai,False
94963509-480f-41c4-8d83-0a38a97fda0a,USER8252,3658.16,electronics,2026-04-30 20:25:18.732625,Pune,False
8c40029c-ab53-4526-ad77-88e96bb32c49,USER2116,106.38,restaurant,2026-04-27 21:40:18.753959,Kolkata,False
ad2e0f3b-9955-4185-9cb4-769e7e7d9809,USER8671,2787.46,crypto,2026-04-13 21:46:18.705004,Chennai,False
e5bb0670-c9fc-4d16-a659-ba12291e78fa,USER4622,3277.49,fashion,2026-04-29 06:42:18.724615,Kolkata,False
befd23a7-ddc1-45da-b884-ee9bb7b5279c,USER2259,97.24,fashion,2026-03-19 07:45:18.705090,Bangalore,False
9d549ddc-7bcb-4e61-9d8d-03a792ce4bdd,USER8426,3264.11,restaurant,2026-03-06 13:30:18.794989,Bangalore,False
a6492121-6a1e-4d70-9352-892cc3274d36,USER4280,4744.47,healthcare,2026-05-12 01:52:18.778785,Delhi,False
ddcd3bc1-65f1-4433-9a61-7a3149267eae,USER4958,38.41,crypto,2026-04-11 11:31:18.766232,Mumbai,False
dd579450-5e2c-4f2c-b585-1f4bd6a3b6e9,USER2973,73253.75,gaming,2026-04-10 00:30:18.827932,Unknown,True
e2fd5ded-8a4b-4e5e-b0a3-11673366e9db,USER9826,4033.65,restaurant,2026-03-21 18:36:18.658939,Unknown,False
d47f250b-90b3-4711-a162-d2f10c9acf5e,USER7263,2705.19,crypto,2026-03-30 10:02:18.778277,Hyderabad,False
29cea008-3f19-44f3-ab80-580dd0afe193,USER8838,544.49,restaurant,2026-04-15 02:51:18.614130,Unknown,False
6461c7a1-aa74-458e-8fb1-f5b6fe1404df,USER8392,4230.98,travel,2026-03-23 16:03:18.732138,Hyderabad,False
fabf98de-c36f-49cd-af23-3e29eccf6406,USER9718,4798.79,fashion,2026-04-30 17:28:18.622105,Unknown,False
3038f544-0b44-463d-b7bf-b3ef49e56eb3,USER3800,3113.61,travel,2026-05-08 22:18:18.708313,Bangalore,False
ffc4c5eb-a471-4a5f-a5cd-44344c755b26,USER8906,4106.53,travel,2026-04-20 14:39:18.788526,Bangalore,False
c33b0e09-d53f-474c-9f52-99cf51b2fc9d,USER6308,1639.13,crypto,2026-05-06 18:00:18.614854,Bangalore,False
ee24c444-e2d9-40ba-a786-dcb65c5ae45f,USER6718,54754.23,gaming,2026-04-08 20:13:18.828228,Unknown,True
5910436c-593c-40fb-84c1-4b19b0885800,USER5901,2921.28,electronics,2026-05-10 11:48:18.749134,Pune,False
7ae1a2e7-ccd2-4ed2-be37-336f30de80cb,USER8928,1179.69,crypto,2026-03-18 00:30:18.692485,Chennai,False
5eea5e2f-4765-4be6-8476-a067b8032267,USER3262,118.68,restaurant,2026-03-18 03:07:18.613773,Delhi,False
a3b603bd-b675-49e3-aeeb-6abcc4e89e51,USER9842,4956.68,fashion,2026-04-18 20:03:18.781100,Bangalore,False
7bbcc965-b739-4b6a-bb31-cc9d204f75bd,USER2591,173.63,gaming,2026-05-01 22:25:18.778015,Delhi,False
123e50ad-61f9-4a4c-86ab-f151b2f7e0c6,USER9760,2936.93,travel,2026-05-04 08:10:18.675907,Kolkata,False
d0073445-e63f-4ecf-8116-6f7b220b505a,USER1910,2717.9,gaming,2026-05-08 18:38:18.628018,Pune,False
f8d17441-5b7e-435d-8fa9-4b626d715ada,USER9909,2234.46,electronics,2026-03-29 09:39:18.724923,Pune,False
8aa25a9b-c981-4db6-aa7d-1a69fb56da6c,USER9518,4463.18,crypto,2026-03-22 22:16:18.779743,Hyderabad,False
884955ca-910a-4948-b986-7b0cd3f5b39f,USER9100,3442.03,travel,2026-03-25 11:06:18.663767,Mumbai,False
21d8393c-415a-40e0-a64f-3b01a597442e,USER9019,3583.75,travel,2026-04-02 22:14:18.687060,Unknown,False
fefcb95b-aabe-4a1c-aaeb-ca1bff2724ff,USER8229,811.95,fashion,2026-04-02 04:29:18.692017,Kolkata,False
832db19b-a3cd-4057-9a6f-ed4f9706a9ee,USER2297,1830.13,fashion,2026-03-31 22:08:18.777983,Mumbai,False
98af5d17-7265-4baf-b6d6-97d35b6a31ea,USER3476,555.81,electronics,2026-03-11 15:20:18.660608,Unknown,False
7683ce6a-2470-474a-aecd-e9e9b99cb8d4,USER2052,3014.99,crypto,2026-04-06 07:39:18.797339,Unknown,False
5a5392e2-0e58-4067-a23a-983e4dbf3f9d,USER3564,2460.07,crypto,2026-04-26 17:21:18.797960,Pune,False
6cbd4a87-e80a-4bb7-af03-8c1a2655383e,USER5713,305.11,travel,2026-05-12 04:15:18.801274,Unknown,False
4e776fe6-bde6-4d37-9fef-e49d8ffdb7ce,USER4721,2137.28,crypto,2026-04-15 19:00:18.766025,Hyderabad,False
1311fe0d-c7f0-4153-a04a-e02afa92c394,USER7559,960.74,grocery,2026-04-04 22:58:18.698278,Mumbai,False
2cb85871-f01a-4c13-83a2-462b86b506e7,USER3247,210.02,gaming,2026-04-03 19:01:18.777706,Unknown,False
2a389697-e890-47f8-9071-d5205737a81b,USER7696,4056.99,restaurant,2026-04-30 08:37:18.757263,Pune,False
6482cfd8-8bac-4058-8511-46c50a04dab7,USER1214,2163.03,fashion,2026-03-31 22:35:18.780884,Kolkata,False
69cd1e3f-3dd3-46b3-89e3-1afa8435cb79,USER1647,211.41,crypto,2026-04-16 04:31:18.694787,Kolkata,False
e85528bc-0031-4615-b18c-e75514a24b99,USER6322,1988.29,travel,2026-04-19 11:24:18.800613,Kolkata,False
de3a9272-071a-4b5e-a215-154786f10140,USER2895,1757.42,grocery,2026-05-04 13:51:18.796841,Mumbai,False
aedcc8d3-d2c5-49c3-897e-f7b5218767ae,USER1819,515.23,fashion,2026-05-07 23:58:18.616047,Pune,False
4f7cb732-bb5f-4ec4-abf8-1ec4864eda2c,USER3756,2786.0,fashion,2026-04-13 07:53:18.785804,Kolkata,False
d6779654-ccae-46fa-a7f8-baabb709ff90,USER4844,918.07,crypto,2026-03-22 18:59:18.620603,Kolkata,False
020e8068-e7c8-4626-a6bf-498accd20f75,USER2760,903.86,gaming,2026-05-05 03:04:18.788599,Bangalore,False
53459cc3-46ca-4f45-b0c9-52019c2a2d6c,USER9447,2306.15,electronics,2026-03-24 18:59:18.679917,Mumbai,False
6d984710-d9e1-4166-bcf1-5ba2a55b39ad,USER8623,3747.17,fashion,2026-04-20 23:09:18.662753,Kolkata,False
5610aa03-c895-4aad-9590-5ba074947062,USER2318,1703.01,gaming,2026-04-13 14:41:18.694615,Delhi,False
164dad54-8037-4c7d-84f4-e2057331b7f1,USER4721,51162.51,gaming,2026-04-07 02:04:18.824709,Unknown,True
56916b1f-0bee-4df5-ada1-1e3928f3df3e,USER7502,3802.19,fashion,2026-05-07 06:49:18.613658,Mumbai,False
3cda60a1-0f30-4f04-8832-9b9bb2228ccb,USER1595,1130.65,restaurant,2026-04-11 08:08:18.679152,Mumbai,False
07c21d83-f38d-4a65-a729-994f7fec12c1,USER7445,4986.2,travel,2026-03-28 21:59:18.730264,Mumbai,False
5a18bc86-90c5-4989-a509-acb0558bbd0e,USER1750,2590.19,grocery,2026-03-27 17:33:18.675456,Kolkata,False
b3667f9e-bcac-42a7-8667-2a7d648fbe6c,USER4998,23.56,gaming,2026-03-17 22:44:18.738707,Pune,False
8c1c064b-0b11-4a7a-b796-24f3964e70e6,USER8391,3146.39,fashion,2026-04-24 01:00:18.705640,Chennai,False
0020668e-fd34-4790-b613-0c7a36aa0159,USER1494,795.84,grocery,2026-03-27 19:26:18.663315,Delhi,False
cbb55094-1572-41b0-af69-8dc2aaa23800,USER5858,1675.76,travel,2026-03-28 14:33:18.691118,Mumbai,False
316a681a-e780-4aeb-a867-8d12fad8ea46,USER1745,2457.88,healthcare,2026-03-16 12:20:18.708106,Delhi,False
188bf60b-d855-460b-945b-a3e69afb6986,USER7471,2864.67,grocery,2026-03-12 15:52:18.759087,Chennai,False
7ff795dc-a892-412c-93a8-9001925f4237,USER1354,824.08,grocery,2026-03-13 10:09:18.782282,Kolkata,False
c05c01e7-40c0-40b1-b2b5-f5306d5acdfb,USER4554,4720.79,healthcare,2026-03-23 10:40:18.698196,Kolkata,False
8acebd82-3298-4a51-b358-58cd9714addb,USER1208,658.84,gaming,2026-04-29 02:57:18.658980,Mumbai,False
b8bc86c1-0e91-459d-9415-2f4ee6e9b8a9,USER9173,1965.65,travel,2026-04-06 13:13:18.675694,Mumbai,False
b911929c-5d11-4cf0-867f-109214e7b42b,USER6773,4922.57,travel,2026-03-29 19:44:18.732932,Hyderabad,False
42026a14-93ea-4257-b014-8a7336170924,USER9855,2115.64,grocery,2026-05-12 17:25:18.698087,Pune,False
5babc25f-2e98-4ec3-9d00-76475914868c,USER4056,1039.9,restaurant,2026-04-20 09:01:18.661895,Bangalore,False
d5f3baa0-3e07-4f47-9dd0-9916b36c9612,USER1341,2708.36,crypto,2026-05-03 08:01:18.722891,Bangalore,False
0fa48bc8-ef30-429c-84b6-96f883582ee2,USER1020,2965.05,gaming,2026-04-03 22:43:18.620915,Kolkata,False
fd83643d-a9d5-44bc-80a3-6c25f1998b33,USER2406,2221.59,travel,2026-04-20 20:25:18.619703,Unknown,False
000b6260-47ff-4919-8fcf-b7ad4325cd8b,USER8412,3818.8,crypto,2026-03-25 18:17:18.782562,Chennai,False
e4c602f2-2633-4df1-8067-0e1fc88e18f7,USER4502,3205.27,travel,2026-04-17 03:29:18.678901,Mumbai,False
440ff614-a782-4650-9fa7-7f888c470679,USER3132,3197.93,healthcare,2026-03-26 23:54:18.765528,Chennai,False
f9e6286b-4dd3-48be-82af-28c37e082653,USER8132,2237.43,crypto,2026-03-19 19:52:18.620793,Chennai,False
33f6079d-74b4-40e1-8a11-cf1a433d748c,USER3105,12.94,electronics,2026-04-21 11:25:18.699337,Hyderabad,False
472ae28b-a37b-45e3-838b-6ce414b908bd,USER3695,3525.14,travel,2026-03-29 04:41:18.682936,Kolkata,False
d6602338-83ca-423e-9f14-c82f89c47e7e,USER7695,162995.43,gaming,2026-05-08 18:25:18.827214,Unknown,True
03b70efa-75a7-4b34-b980-1e23aaa8074d,USER9014,1575.91,restaurant,2026-03-17 22:45:18.750717,Chennai,False
06b022c5-6117-468f-8b5b-dc2f69b0b108,USER8662,2842.97,healthcare,2026-05-04 04:44:18.678402,Delhi,False
dbf3ff71-df88-47cc-856c-b611380b9fb0,USER1631,93.06,travel,2026-03-25 00:09:18.710914,Kolkata,False
6e58e253-d5c1-42bd-af32-918d22675d56,USER7418,75.77,travel,2026-04-20 22:01:18.792115,Unknown,False
f52e30a6-3bfe-4086-8f26-05e7d05b3638,USER1161,869.69,crypto,2026-04-15 08:58:18.724388,Chennai,False
683b1d5c-bce1-40da-b569-5add489a42e1,USER5262,3025.49,gaming,2026-03-24 05:47:18.626825,Chennai,False
9282636b-1c67-497f-b31f-35583fb7d40b,USER1209,2500.92,healthcare,2026-03-21 07:10:18.741103,Delhi,False
c1d47b87-93db-462c-85e8-0350b8b13913,USER8724,192126.75,electronics,2026-03-12 15:59:18.824660,Unknown,True
8d603e4a-5436-4c4c-9e20-2d99d46071af,USER9536,2172.1,healthcare,2026-03-15 22:24:18.778518,Chennai,False
97118c55-8dda-4b8a-9a8e-3402e651e8b3,USER7893,3757.9,travel,2026-03-11 03:42:18.675526,Chennai,False
eae659cd-eedf-48d3-ba6e-30638e31d74a,USER1531,53323.78,electronics,2026-04-07 06:01:18.819698,Unknown,True
1efd8b8a-09b3-4c9e-bcf9-73b9eeb681ad,USER3019,3499.28,fashion,2026-03-09 08:36:18.801178,Unknown,False
cadfaed1-1a3c-46f4-a9f9-910114929943,USER4800,2182.83,healthcare,2026-05-01 17:26:18.798737,Hyderabad,False
898deabf-d842-4473-a019-1161a83ed787,USER8334,4199.81,travel,2026-03-09 02:51:18.626055,Pune,False
251ba226-c38e-49b1-be27-e732a2f957c2,USER7669,2393.81,fashion,2026-03-31 03:15:18.671250,Unknown,False
0d93cc3f-f7d4-4467-8c9e-a0dfe99fafae,USER8071,1838.05,travel,2026-05-09 03:24:18.708133,Pune,False
2c4b4d43-7221-4cb0-8a0b-b7fa901eb5b4,USER5710,2836.79,fashion,2026-04-04 05:51:18.769847,Chennai,False
b0676a8c-ff5f-44ce-8a79-a18540976198,USER8662,4058.71,fashion,2026-03-28 16:40:18.730611,Kolkata,False
086e575f-89ad-4f48-962b-2420bf8695d4,USER9175,3892.75,travel,2026-04-06 13:21:18.754865,Pune,False
e84b372a-5443-426f-a102-10e474ac9fe5,USER5634,971.33,electronics,2026-03-18 07:07:18.783754,Kolkata,False
14f9f2ab-8ca9-499f-98c5-58b61d578e39,USER4027,227.71,gaming,2026-05-05 18:54:18.755295,Mumbai,False
f10bd7c8-7f4c-42d6-b674-0b588527dd63,USER3084,2631.36,fashion,2026-05-07 09:07:18.725256,Kolkata,False
b46a0f87-b803-4c27-b486-7900d1e7203f,USER3745,3980.89,gaming,2026-04-05 23:55:18.727437,Chennai,False
01786070-3400-4763-adf0-ad981db39412,USER6413,4238.93,restaurant,2026-05-11 16:57:18.748874,Chennai,False
ca993777-fdc0-4d10-ba9c-1b8625cd6ec7,USER4395,1424.98,gaming,2026-05-11 16:33:18.800149,Unknown,False
c45c4dd0-e7ce-42c1-bac9-8dc92306f528,USER2127,128821.12,gaming,2026-04-18 23:54:18.823260,Unknown,True
2e25af9f-4d7a-4545-9533-b7b87dbf0c85,USER6784,4636.54,electronics,2026-03-27 01:22:18.698212,Mumbai,False
6d2f158b-2466-4d4e-898a-aa136dd49679,USER4314,1974.43,grocery,2026-03-20 02:11:18.682706,Bangalore,False
23c54135-2e34-44cc-b4c9-e96ca03b87b8,USER7424,4811.31,fashion,2026-04-01 08:02:18.778594,Delhi,False
c98796e2-84a4-4e58-b482-8d41620aaae1,USER9236,4031.03,healthcare,2026-05-11 01:08:18.806790,Mumbai,False
69188429-92e0-4b3c-8a23-f0d1f789b22f,USER6450,3884.31,travel,2026-04-15 19:02:18.798954,Chennai,False
5451f7a3-d90a-4f46-a3b6-d5e88f3b2295,USER9689,3095.34,healthcare,2026-04-25 08:44:18.761725,Pune,False
2c79cc4e-807c-4226-ad9e-69ebfa176013,USER5276,2712.07,restaurant,2026-05-12 03:02:18.788720,Chennai,False
963f9ec9-c43c-430b-b486-9bc98ea1edd0,USER4478,4551.03,grocery,2026-05-06 05:33:18.730959,Mumbai,False
2a5d9a03-ef4b-4f26-bc78-e9591130ff91,USER4712,4879.19,healthcare,2026-03-29 15:19:18.687663,Unknown,False
98e1e954-2371-4715-85bc-63e9e000fa17,USER6033,76238.95,electronics,2026-05-01 14:36:18.823204,Unknown,True
ee371e48-22a3-4b4d-a8bb-ef36db334995,USER5189,3970.02,fashion,2026-04-26 18:53:18.761146,Mumbai,False
77766f5f-94e2-4b92-b081-2db698c0b8fe,USER7863,16.93,travel,2026-04-29 08:53:18.806030,Chennai,False
7601e99f-4837-41f9-998e-9417b091d30b,USER7872,76306.59,electronics,2026-04-09 14:43:18.818763,Unknown,True
fe0dae56-8b56-40f6-9661-eba30b123061,USER8460,2738.35,fashion,2026-05-12 21:08:18.807585,Kolkata,False
a3e0801c-d5a9-4c93-afb5-0b3db09ea878,USER9992,4293.57,crypto,2026-04-23 00:29:18.782765,Kolkata,False
68b71e03-55a6-449d-8022-abe8bd96c049,USER4432,4399.67,travel,2026-04-19 18:15:18.658653,Unknown,False
e9aa9afd-437e-4462-8dd6-b8abac57aa38,USER5464,4591.45,gaming,2026-04-21 03:21:18.731056,Delhi,False
427fe8f9-118c-47ca-a99d-fc852269aeff,USER7993,3964.53,travel,2026-03-22 08:14:18.690234,Delhi,False
5e4baef0-01c7-43ef-a5b9-9f7a74282481,USER8335,1290.88,grocery,2026-04-12 23:48:18.791853,Bangalore,False
db2f6574-c0db-42ab-9fd6-dd28975ec3f1,USER7397,1015.78,crypto,2026-04-19 14:25:18.751701,Chennai,False
ae63a452-8991-4490-8f61-64cb3cf1b333,USER5326,4244.38,healthcare,2026-04-27 18:28:18.748027,Pune,False
42e01757-5bee-408e-b516-0266fcfecaff,USER6584,2129.76,gaming,2026-04-05 08:30:18.753033,Bangalore,False
b87af289-53b8-4719-8e49-77c98047a6a2,USER6396,4979.67,healthcare,2026-03-14 08:01:18.674811,Pune,False
bfe96950-6a8f-4d2e-99de-dab10ad1f976,USER8179,1494.67,electronics,2026-04-25 22:56:18.656925,Kolkata,False
4f02d07f-9518-484c-a923-08d541f7c451,USER8607,4847.68,grocery,2026-05-13 21:37:18.728419,Kolkata,False
e5c5cc7d-8147-460c-9c47-71c6183b665b,USER9593,4238.67,crypto,2026-04-27 07:57:18.618918,Bangalore,False
6fb06bdc-04d8-4129-a18f-5889985a4b07,USER7483,302.18,crypto,2026-04-05 18:07:18.798311,Mumbai,False
6d6e024d-3d75-419c-a98c-aae1875f68c5,USER5321,1736.27,grocery,2026-03-06 11:39:18.622866,Chennai,False
6c2efc2c-5585-4d73-a1b4-04a98ca0a3f1,USER9088,4380.4,grocery,2026-03-19 20:58:18.786114,Bangalore,False
698a9fe1-2f99-402e-a306-640828496a6a,USER1302,4817.48,travel,2026-05-09 06:55:18.711201,Unknown,False
88615bb0-93ab-406f-99d3-be934fbfad86,USER6988,3906.65,healthcare,2026-04-10 06:10:18.709837,Pune,False
cc8415fa-f240-462b-bddf-a6b1dcafaf22,USER7894,661.83,restaurant,2026-03-19 10:51:18.763314,Pune,False
b4e962c6-7259-4e6b-b7ba-0daf4b02711b,USER9792,3831.81,healthcare,2026-04-15 12:06:18.782581,Hyderabad,False
e8f5b06f-30fb-4e45-a10c-1c308b658649,USER1017,92290.1,electronics,2026-03-21 02:40:18.823607,Unknown,True
4a53e995-a36f-4783-ad84-b53a8c4d9ea6,USER7332,1627.83,healthcare,2026-04-20 12:06:18.814196,Mumbai,False
156026cd-0a11-4257-900c-4fbf84f23781,USER2889,3544.62,restaurant,2026-03-18 07:22:18.785952,Kolkata,False
1d56f33c-6a7a-49c2-bdc1-53821931988b,USER2724,784.69,fashion,2026-03-23 08:45:18.777691,Delhi,False
e8830538-dc0c-48d4-8c61-1714bc560b85,USER1383,4215.09,restaurant,2026-04-18 13:53:18.757531,Bangalore,False
6b2e7046-e649-4766-a0c4-4efc1e90ec08,USER4919,3444.42,travel,2026-03-16 12:58:18.658505,Bangalore,False
1de7beb1-f1d9-456e-95a1-a598df194317,USER4239,3796.21,electronics,2026-03-10 19:35:18.752286,Chennai,False
c15e8360-83f9-4073-8780-487e36759ba6,USER8783,1170.25,healthcare,2026-03-06 03:23:18.787498,Chennai,False
14e324fe-13b6-4438-8acf-5558c68a6cc9,USER5806,1276.88,grocery,2026-04-15 03:05:18.798975,Pune,False
424eb47f-f1a7-401a-9ca2-a591257ef509,USER3827,4881.07,gaming,2026-05-07 04:39:18.802761,Mumbai,False
ee10948c-0616-4f58-b076-19fef719b173,USER6711,4000.84,crypto,2026-05-02 17:44:18.726338,Kolkata,False
