transaction_id,user_id,amount,merchant_category,timestamp,location,is_fraud,transaction_hour,day_of_week,is_high_risk_merchant,amount_log,amount_category,user_transaction_count,user_cumulative_amount,previous_transaction_time,minutes_since_last_transaction,rapid_transaction_flag,risk_score,risk_level
6fddf06a-2ea4-41b9-9269-c698bc14e0bd,USER2166,3139.88,fashion,2026-05-01 03:19:34.792512,Kolkata,False,3,Friday,0,8.052258294415335,medium,1,3139.88,,999999.0,0,0,LOW
f44004ca-bc8b-404e-bbba-e1f4c1620e1a,USER2172,171.67,fashion,2026-04-09 04:29:34.787965,Unknown,False,4,Thursday,0,5.151382258424339,low,1,171.67,,999999.0,0,20,LOW
b36c7700-aea4-465d-90c4-73d64a7e6376,USER2172,3036.61,electronics,2026-04-23 20:18:34.789836,Kolkata,False,20,Thursday,1,8.018826300984863,medium,2,3208.28,2026-04-09 04:29:34.787965,21109.000031183336,0,25,LOW
fe8e2a53-deb2-4dc1-b239-019117988cd8,USER2175,4477.62,gaming,2026-03-09 03:33:34.787044,Delhi,False,3,Monday,1,8.407070242242,medium,1,4477.62,,999999.0,0,25,LOW
b36ab7f6-4664-4ef9-a824-fd39f375efd1,USER2195,3135.2,electronics,2026-04-24 02:42:34.787477,Unknown,False,2,Friday,1,8.05076715494693,medium,1,3135.2,,999999.0,0,45,MEDIUM
91a2ea48-b917-4a08-8032-228055449257,USER2201,1240.06,gaming,2026-04-25 13:01:34.787068,Pune,False,13,Saturday,1,7.123721132142241,medium,1,1240.06,,999999.0,0,25,LOW
6e5eaf24-b17e-4289-89fe-244e81d97593,USER2209,3814.23,travel,2026-04-24 04:30:34.787080,Hyderabad,False,4,Friday,0,8.246756230236807,medium,1,3814.23,,999999.0,0,0,LOW
db464900-5b14-4bd3-a17d-2f12e9aae36c,USER2209,3395.51,healthcare,2026-04-27 00:44:34.792850,Delhi,False,0,Monday,0,8.130503712834294,medium,2,7209.74,2026-04-24 04:30:34.787080,4094.0000961666665,0,0,LOW
281a3e7e-a3b4-4a3b-be15-91fae5714024,USER2227,289.55,fashion,2026-03-29 08:33:34.790460,Chennai,False,8,Sunday,0,5.671775678521114,low,1,289.55,,999999.0,0,0,LOW
930b35ad-2175-4473-b01c-9ea9cf239c8a,USER2246,1208.44,gaming,2026-05-05 10:58:34.795595,Unknown,False,10,Tuesday,1,7.097912721543866,medium,1,1208.44,,999999.0,0,45,MEDIUM
77c93aa5-219a-48e9-b180-c9b61d196748,USER2258,126375.8,electronics,2026-04-05 20:48:34.798436,Unknown,True,20,Sunday,1,11.74702319954478,very_high,1,126375.8,,999999.0,0,85,HIGH
08b27b6f-e6bd-4ffc-b7ff-428c6c49f06a,USER2268,598.66,grocery,2026-04-08 16:37:34.795354,Kolkata,False,16,Wednesday,0,6.396362827933244,low,1,598.66,,999999.0,0,0,LOW
b357345a-554a-4927-9052-c03832642b55,USER2272,3957.55,restaurant,2026-04-02 07:33:34.790700,Mumbai,False,7,Thursday,0,8.283633075578832,medium,1,3957.55,,999999.0,0,0,LOW
76ec5b84-ccda-4f06-93d4-fb0ff7194b7b,USER2276,3847.37,electronics,2026-04-04 00:52:34.795862,Chennai,False,0,Saturday,1,8.255404961009265,medium,1,3847.37,,999999.0,0,25,LOW
7f674ed7-ba7d-4287-8dbb-014251512f66,USER2286,150.86,restaurant,2026-04-21 12:23:34.796050,Delhi,False,12,Tuesday,0,5.022959043785088,low,1,150.86,,999999.0,0,0,LOW
d054b87e-050e-464d-b9a2-a699699f2c60,USER2287,4769.22,healthcare,2026-03-23 03:51:34.792838,Mumbai,False,3,Monday,0,8.47014770441211,medium,1,4769.22,,999999.0,0,0,LOW
0af41b1e-fe6a-4b1c-8f8c-d97a3ce37e49,USER2293,4834.75,crypto,2026-03-31 23:24:34.788399,Pune,False,23,Tuesday,1,8.483791514782206,medium,1,4834.75,,999999.0,0,25,LOW
e7900c71-907c-46ab-a915-cf7583789968,USER2294,186662.49,electronics,2026-03-06 07:23:34.797975,Unknown,True,7,Friday,1,12.137062756041274,very_high,1,186662.49,,999999.0,0,85,HIGH
38a1d447-b706-485a-be48-130cb3ff0d12,USER2296,3288.84,grocery,2026-03-08 17:10:34.796845,Chennai,False,17,Sunday,0,8.098594210357987,medium,1,3288.84,,999999.0,0,0,LOW
6f39477c-301a-43b8-84aa-41f0429ae197,USER2300,176.92,grocery,2026-03-09 07:20:34.787151,Kolkata,False,7,Monday,0,5.1813340110622175,low,1,176.92,,999999.0,0,0,LOW
19eb2dfc-5cfe-4103-9ea2-68cd30e86ac5,USER2309,2769.3,travel,2026-05-02 02:54:34.791147,Bangalore,False,2,Saturday,0,7.926710896566108,medium,1,2769.3,,999999.0,0,0,LOW
a660e6d5-31c1-4034-89f9-cdf43cf547e9,USER2316,4868.17,healthcare,2026-04-24 04:06:34.796653,Mumbai,False,4,Friday,0,8.490678770340088,medium,1,4868.17,,999999.0,0,0,LOW
2d1089c2-4fc4-426b-b54e-fcb9c9ba099e,USER2319,3655.79,electronics,2026-04-02 07:26:34.795729,Mumbai,False,7,Thursday,1,8.204340992382424,medium,1,3655.79,,999999.0,0,25,LOW
541f468a-7336-4cde-97a2-2fa46bbc0d92,USER2323,4833.4,crypto,2026-04-17 05:54:34.787176,Kolkata,False,5,Friday,1,8.483512305047348,medium,1,4833.4,,999999.0,0,25,LOW
ed2a121f-c5c6-4084-8a08-a5b77fd83282,USER2324,3095.64,fashion,2026-04-09 03:04:34.788796,Chennai,False,3,Thursday,0,8.038072931692577,medium,1,3095.64,,999999.0,0,0,LOW
a2d1cd57-3ac2-46da-b707-d4ca368373ae,USER2342,159926.17,gaming,2026-03-16 23:33:34.798165,Unknown,True,23,Monday,1,11.982473803086686,very_high,1,159926.17,,999999.0,0,85,HIGH
ea9f9b9d-cc0e-4acd-9f67-a035581da32c,USER2345,1225.87,gaming,2026-03-26 08:04:34.797403,Chennai,False,8,Thursday,1,7.1122214896276175,medium,1,1225.87,,999999.0,0,25,LOW
2bfcd640-4fc1-43b9-9124-417806b6d89b,USER2346,1188.24,travel,2026-05-07 12:04:34.793250,Bangalore,False,12,Thursday,0,7.081069726616117,medium,1,1188.24,,999999.0,0,0,LOW
ac916a51-936b-428c-8225-bf3a60a60964,USER2348,126481.36,crypto,2026-03-17 08:31:34.800509,Unknown,True,8,Tuesday,1,11.74785813078581,very_high,1,126481.36,,999999.0,0,85,HIGH
041407f7-63ed-40a6-baa4-e82be585cc67,USER2352,3741.78,crypto,2026-03-30 22:26:34.794143,Hyderabad,False,22,Monday,1,8.227583929794449,medium,1,3741.78,,999999.0,0,25,LOW
f744f3fa-4c3c-4490-a0ee-cb9df2475322,USER2353,192261.5,gaming,2026-04-28 17:36:34.798788,Unknown,True,17,Tuesday,1,12.166616904760064,very_high,1,192261.5,,999999.0,0,85,HIGH
2ad743c7-1529-484f-ba17-822347b24f66,USER2354,144806.15,crypto,2026-05-11 06:20:34.798857,Unknown,True,6,Monday,1,11.883158136167715,very_high,1,144806.15,,999999.0,0,85,HIGH
7077d9ad-fecc-4246-8f83-546117277864,USER2356,1747.17,crypto,2026-05-03 23:25:34.791172,Hyderabad,False,23,Sunday,1,7.466324805491193,medium,1,1747.17,,999999.0,0,25,LOW
e8f4c0c2-53ef-4266-9a96-c7f87692d0d8,USER2364,4585.34,travel,2026-04-17 19:57:34.789910,Mumbai,False,19,Friday,0,8.430837599352662,medium,1,4585.34,,999999.0,0,0,LOW
c1a7c239-04f3-41ec-a4cc-00f88683f059,USER2370,125711.59,crypto,2026-04-23 20:49:34.799993,Unknown,True,20,Thursday,1,11.74175354867174,very_high,1,125711.59,,999999.0,0,85,HIGH
09302d52-289d-4bd0-81d4-5a0d613f3d68,USER2408,121369.6,crypto,2026-03-09 07:08:34.799755,Unknown,True,7,Monday,1,11.7066039536492,very_high,1,121369.6,,999999.0,0,85,HIGH
14c8faad-299e-4098-8a5c-c010ce52e227,USER2410,164812.12,gaming,2026-04-08 03:35:34.799691,Unknown,True,3,Wednesday,1,12.012567504939154,very_high,1,164812.12,,999999.0,0,85,HIGH
0c05882d-2127-414a-a769-ff65238affe0,USER2437,2960.77,grocery,2026-05-13 07:45:34.791558,Unknown,False,7,Wednesday,0,7.9935423415764815,medium,1,2960.77,,999999.0,0,20,LOW
80d60e3b-d63d-45dc-b8f5-516a14a4b3d0,USER2438,4712.86,gaming,2026-04-30 04:02:34.794218,Delhi,False,4,Thursday,1,8.458262384285437,medium,1,4712.86,,999999.0,0,25,LOW
16e6f500-cb10-4d52-8684-60887913a97f,USER2445,2206.29,restaurant,2026-05-08 03:58:34.792766,Bangalore,False,3,Friday,0,7.699520797715121,medium,1,2206.29,,999999.0,0,0,LOW
7314b4f6-c05c-49c8-96a9-8be9629a52c7,USER2453,145.63,gaming,2026-03-23 17:01:34.789921,Chennai,False,17,Monday,1,4.987912406988988,low,1,145.63,,999999.0,0,25,LOW
e83feaf2-63ac-4150-baeb-2c2323413813,USER2453,3281.38,grocery,2026-03-31 15:28:34.792624,Chennai,False,15,Tuesday,0,8.096324048006805,medium,2,3427.01,2026-03-23 17:01:34.789921,11427.00004505,0,0,LOW
a505217f-e723-4ad1-9947-adc4e79b7838,USER2453,187136.67,electronics,2026-05-10 04:05:34.800320,Unknown,True,4,Sunday,1,12.13959982818063,very_high,3,190563.68,2026-03-31 15:28:34.792624,56917.00012826666,0,85,HIGH
70979f7e-f670-4938-b8cc-4198d65c9331,USER2454,2835.69,fashion,2026-04-21 05:21:34.794478,Mumbai,False,5,Tuesday,0,7.9503931584824015,medium,1,2835.69,,999999.0,0,0,LOW
1817f14a-645f-4926-a8b8-2c7914264adc,USER2458,951.62,travel,2026-03-28 10:17:34.790713,Chennai,False,10,Saturday,0,6.859216083317476,low,1,951.62,,999999.0,0,0,LOW
94323059-1bbc-4320-90fd-88438d781f8f,USER2466,3904.6,restaurant,2026-04-26 11:57:34.789309,Mumbai,False,11,Sunday,0,8.270166699638695,medium,1,3904.6,,999999.0,0,0,LOW
50e49812-e0b3-445f-ae83-9cdc747dbe58,USER2474,156628.95,crypto,2026-03-20 22:16:34.798145,Unknown,True,22,Friday,1,11.96164129584901,very_high,1,156628.95,,999999.0,0,85,HIGH
91757b5c-d2fb-4d0d-b3d1-9b3c5786050a,USER2482,187174.37,crypto,2026-05-01 08:25:34.800593,Unknown,True,8,Friday,1,12.139801263856649,very_high,1,187174.37,,999999.0,0,85,HIGH
18eaeff5-0a2b-4041-905f-d5bbff406b60,USER2492,150869.6,electronics,2026-05-07 00:43:34.798059,Unknown,True,0,Thursday,1,11.924177794759997,very_high,1,150869.6,,999999.0,0,85,HIGH
bf7158b0-431a-4dc8-b95f-9f44dc5cda9b,USER2503,333.12,fashion,2026-04-01 18:40:34.795497,Hyderabad,False,18,Wednesday,0,5.811500209887705,low,1,333.12,,999999.0,0,0,LOW
448766c4-b26d-4258-928f-ceed30005877,USER2505,1994.52,fashion,2026-03-17 01:52:34.791389,Delhi,False,1,Tuesday,0,7.598659946989303,medium,1,1994.52,,999999.0,0,0,LOW
1b5e48de-385a-433e-b077-99d0a33ec260,USER2506,3345.05,healthcare,2026-03-20 16:21:34.793749,Delhi,False,16,Friday,0,8.1155358246509,medium,1,3345.05,,999999.0,0,0,LOW
d72cdab6-a679-429e-bc14-101551d0b57f,USER2513,87488.24,gaming,2026-04-06 04:57:34.798760,Unknown,True,4,Monday,1,11.379271093355529,very_high,1,87488.24,,999999.0,0,45,MEDIUM
98e37a82-707f-4d62-917d-c02bc4f9e707,USER2522,4317.25,travel,2026-04-09 19:44:34.796272,Mumbai,False,19,Thursday,0,8.370605506573394,medium,1,4317.25,,999999.0,0,0,LOW
cc7a9da7-f8ff-40eb-8dcf-e6ca9c67d47c,USER2522,196440.68,crypto,2026-05-11 02:24:34.800462,Unknown,True,2,Monday,1,12.1881208723463,very_high,2,200757.93,2026-04-09 19:44:34.796272,45040.00006983333,0,85,HIGH
973cf71b-f376-48ba-8523-53f1fced06e3,USER2537,493.44,grocery,2026-03-17 09:44:34.795009,Bangalore,False,9,Tuesday,0,6.203425809019622,low,1,493.44,,999999.0,0,0,LOW
139a36a3-69e1-48c9-99da-5e099984eff3,USER2549,2636.44,grocery,2026-03-13 07:14:34.787978,Mumbai,False,7,Friday,0,7.877564028710398,medium,1,2636.44,,999999.0,0,0,LOW
6d326829-4e90-4e93-8367-4aa0bb41eadb,USER2569,4359.0,crypto,2026-03-21 12:44:34.787950,Unknown,False,12,Saturday,1,8.38022733634308,medium,1,4359.0,,999999.0,0,45,MEDIUM
d547c525-5eca-4619-b3da-d3d4bef81386,USER2571,83517.06,gaming,2026-04-22 02:44:34.797837,Unknown,True,2,Wednesday,1,11.332818174877344,very_high,1,83517.06,,999999.0,0,45,MEDIUM
1b5b7fd1-7437-4dba-a52d-47511c00692e,USER2583,126388.04,gaming,2026-03-20 02:00:34.798839,Unknown,True,2,Friday,1,11.747120048074704,very_high,1,126388.04,,999999.0,0,85,HIGH
7e62d08b-7b98-4515-b011-cc9abb557469,USER2587,2638.93,travel,2026-05-10 03:10:34.794243,Unknown,False,3,Sunday,0,7.8785076806373135,medium,1,2638.93,,999999.0,0,20,LOW
3c4d394d-4893-4aed-b930-0e91666fbe5c,USER2601,4473.86,grocery,2026-03-10 17:58:34.791873,Kolkata,False,17,Tuesday,0,8.40623034530337,medium,1,4473.86,,999999.0,0,0,LOW
7272a19a-026a-4934-969f-6d069a706c2c,USER2612,4884.53,healthcare,2026-03-27 15:14:34.792356,Kolkata,False,15,Friday,0,8.494033053985747,medium,1,4884.53,,999999.0,0,0,LOW
2f3ce9cc-5701-4458-9940-9eeab28e6372,USER2614,4678.22,travel,2026-04-24 02:04:34.790725,Chennai,False,2,Friday,0,8.450886708354593,medium,1,4678.22,,999999.0,0,0,LOW
34dd2363-be94-4c66-a2f1-bf355ed6ee84,USER2617,3037.6,electronics,2026-03-12 17:31:34.786666,Bangalore,False,17,Thursday,1,8.019152162009666,medium,1,3037.6,,999999.0,0,25,LOW
42c41fb4-c43b-4cf7-9ca5-69f8e25093f5,USER2622,1348.2,healthcare,2026-04-27 18:51:34.789271,Unknown,False,18,Monday,0,7.207267103187495,medium,1,1348.2,,999999.0,0,20,LOW
76387d2f-487b-4df6-b5a0-ab8e98cd1c0e,USER2622,161993.8,gaming,2026-05-08 09:53:34.797722,Unknown,True,9,Friday,1,11.995319514933913,very_high,2,163342.0,2026-04-27 18:51:34.789271,15302.00014085,0,85,HIGH
6d1cf85c-9878-4b65-94d3-0064eaf888a9,USER2637,123599.55,gaming,2026-04-15 20:15:34.800579,Unknown,True,20,Wednesday,1,11.724810273834017,very_high,1,123599.55,,999999.0,0,85,HIGH
de609f23-1778-46cb-b8e0-811168eef0f5,USER2671,1697.28,crypto,2026-03-19 04:32:34.789962,Kolkata,False,4,Thursday,1,7.437371253159016,medium,1,1697.28,,999999.0,0,25,LOW
b91a2485-16e9-4c1d-842c-58a61ba4c21f,USER2678,3308.11,grocery,2026-03-16 10:00:34.787164,Delhi,False,10,Monday,0,8.104434550040589,medium,1,3308.11,,999999.0,0,0,LOW
01a76767-392d-428b-8b9c-bb332de451bc,USER2691,3882.73,crypto,2026-03-19 09:35:34.792166,Unknown,False,9,Thursday,1,8.264551311031944,medium,1,3882.73,,999999.0,0,45,MEDIUM
3423fe45-1af6-4116-ab8f-65b1e60bcbd5,USER2706,2608.39,fashion,2026-03-14 18:40:34.791669,Mumbai,False,18,Saturday,0,7.866871756525692,medium,1,2608.39,,999999.0,0,0,LOW
7619a026-2d23-4476-af55-5c4a960c279b,USER2717,121010.97,crypto,2026-04-27 02:02:34.798242,Unknown,True,2,Monday,1,11.703644745305896,very_high,1,121010.97,,999999.0,0,85,HIGH
40cf37df-dd88-4827-855e-07e4fa4cf3ee,USER2752,4374.71,fashion,2026-05-14 02:55:34.787332,Bangalore,False,2,Thursday,0,8.383824071339099,medium,1,4374.71,,999999.0,0,0,LOW
fbbc0575-1b78-4d81-8151-9ad88d19b028,USER2767,4763.42,travel,2026-03-11 03:26:34.797295,Mumbai,False,3,Wednesday,0,8.468931087798287,medium,1,4763.42,,999999.0,0,0,LOW
60dbccbd-9d0f-49dc-a221-3d29f9b8ad02,USER2774,3616.87,grocery,2026-03-22 03:47:34.795109,Hyderabad,False,3,Sunday,0,8.19364073385585,medium,1,3616.87,,999999.0,0,0,LOW
87dc6c3d-817f-46d2-82be-3a41b69718a2,USER2781,97012.59,gaming,2026-04-12 15:50:34.797751,Unknown,True,15,Sunday,1,11.48260635076478,very_high,1,97012.59,,999999.0,0,45,MEDIUM
1734c8d1-7104-443a-8bb5-50b7974cff86,USER2781,131043.55,gaming,2026-04-21 17:32:34.800070,Unknown,True,17,Tuesday,1,11.783292620706316,very_high,2,228056.14,2026-04-12 15:50:34.797751,13062.00003865,0,85,HIGH
9d7b72a0-16ed-4866-9d68-273ed6da912b,USER2790,2018.99,restaurant,2026-04-01 16:32:34.789259,Delhi,False,16,Wednesday,0,7.610847839887947,medium,1,2018.99,,999999.0,0,0,LOW
79519d20-feac-4bf1-84e0-f5a0a7581ace,USER2790,4708.39,healthcare,2026-04-19 04:23:34.787344,Delhi,False,4,Sunday,0,8.45731366694582,medium,2,6727.38,2026-04-01 16:32:34.789259,25190.99996808333,0,0,LOW
a1b87111-7587-4fa0-b940-6ed623a17c25,USER2793,3176.53,travel,2026-03-15 03:49:34.787529,Delhi,False,3,Sunday,0,8.063859444403777,medium,1,3176.53,,999999.0,0,0,LOW
d1216577-3467-4797-8fb5-30115800e9c2,USER2831,2647.27,gaming,2026-04-17 09:56:34.792406,Pune,False,9,Friday,1,7.881661875605173,medium,1,2647.27,,999999.0,0,25,LOW
c29e6775-b8f9-4a08-ab1f-050a1d8b5201,USER2839,630.73,travel,2026-04-19 17:24:34.797391,Pune,False,17,Sunday,0,6.448462087674575,low,1,630.73,,999999.0,0,0,LOW
bf115431-3ed6-4e9c-8b57-1f056a2bddee,USER2842,2454.31,healthcare,2026-04-10 15:58:34.786815,Kolkata,False,15,Friday,0,7.806008305169291,medium,1,2454.31,,999999.0,0,0,LOW
e26c4245-cca4-4a58-840d-2a6bee57f72a,USER2844,3906.01,grocery,2026-04-19 08:50:34.790237,Bangalore,False,8,Sunday,0,8.27052765456037,medium,1,3906.01,,999999.0,0,0,LOW
731f6d16-6012-432b-827b-5a43d8dc8c87,USER2852,162916.52,gaming,2026-03-13 15:19:34.800403,Unknown,True,15,Friday,1,12.000999339451548,very_high,1,162916.52,,999999.0,0,85,HIGH
f72eea4e-8235-4cfb-bc75-3a8da089bc96,USER2880,4914.23,travel,2026-05-06 06:37:34.795742,Kolkata,False,6,Wednesday,0,8.500093827010296,medium,1,4914.23,,999999.0,0,0,LOW
921afb52-44de-4ae7-aaf1-a6233dfa3527,USER2889,371.7,grocery,2026-04-20 20:04:34.792648,Chennai,False,20,Monday,0,5.9207738064852125,low,1,371.7,,999999.0,0,0,LOW
e9d30661-4fc0-4d48-b7a5-fed3227ef9d2,USER2902,3905.13,healthcare,2026-03-26 17:19:34.797354,Hyderabad,False,17,Thursday,0,8.270302393012843,medium,1,3905.13,,999999.0,0,0,LOW
b2a061c7-63b9-4cce-9b79-2c9d08129ba4,USER2913,2493.48,crypto,2026-03-27 13:10:34.794898,Delhi,False,13,Friday,1,7.821835569630145,medium,1,2493.48,,999999.0,0,25,LOW
5095ffa3-9b40-4a1a-a3a7-ec2ab4fb358b,USER2915,4511.67,electronics,2026-04-16 23:42:34.797340,Pune,False,23,Thursday,1,8.414644275061717,medium,1,4511.67,,999999.0,0,25,LOW
146fced6-d80b-4fa1-9a96-75938b83a781,USER2922,67499.7,electronics,2026-04-29 19:44:34.799342,Unknown,True,19,Wednesday,1,11.11989324717722,very_high,1,67499.7,,999999.0,0,45,MEDIUM
f0fcb1e4-e357-4e1b-95c7-b5423e701a1d,USER2926,191793.09,crypto,2026-04-05 21:36:34.799561,Unknown,True,21,Sunday,1,12.164177627609496,very_high,1,191793.09,,999999.0,0,85,HIGH
532a1c97-9c55-43c2-a964-ed15ee8d5227,USER2928,1981.84,grocery,2026-04-05 16:14:34.795613,Bangalore,False,16,Sunday,0,7.592285439434968,medium,1,1981.84,,999999.0,0,0,LOW
95922554-156b-432d-ad7d-ad55898b2420,USER2955,2523.35,travel,2026-04-12 15:41:34.787886,Chennai,False,15,Sunday,0,7.833738882827192,medium,1,2523.35,,999999.0,0,0,LOW
d0728017-4456-4e41-a662-8270bace248c,USER2958,4331.91,crypto,2026-04-27 06:16:34.788758,Unknown,False,6,Monday,1,8.373994650695668,medium,1,4331.91,,999999.0,0,45,MEDIUM
ed39ec8d-99ac-4abc-baaa-86090ae31f9b,USER2959,180917.24,gaming,2026-03-27 22:32:34.799800,Unknown,True,22,Friday,1,12.105800495487864,very_high,1,180917.24,,999999.0,0,85,HIGH
7dfd67fa-0932-4968-9522-41b5b3706595,USER2975,1368.08,healthcare,2026-03-09 05:14:34.792343,Kolkata,False,5,Monday,0,7.221894260396279,medium,1,1368.08,,999999.0,0,0,LOW
fe8dc531-e5a1-407b-8a4b-b6ac6c1c4e6c,USER2977,150539.55,crypto,2026-04-01 18:44:34.798687,Unknown,True,18,Wednesday,1,11.921987762095863,very_high,1,150539.55,,999999.0,0,85,HIGH
3d65eca0-54f9-4eff-8493-cb45838b93fa,USER2991,4219.24,crypto,2026-03-16 09:12:34.791071,Chennai,False,9,Monday,1,8.34764727745082,medium,1,4219.24,,999999.0,0,25,LOW
74e61a07-190a-4d1c-8992-6b8da87ec30c,USER3014,4717.93,electronics,2026-04-21 10:27:34.793973,Hyderabad,False,10,Tuesday,1,8.45933735796517,medium,1,4717.93,,999999.0,0,25,LOW
5b3de245-1ff9-46d5-a44f-4f7fc770da68,USER3018,133932.97,electronics,2026-04-17 00:45:34.799195,Unknown,True,0,Friday,1,11.805102196292324,very_high,1,133932.97,,999999.0,0,85,HIGH
12989c3d-b57d-42d1-bfe1-837facef7ee4,USER3035,4188.29,healthcare,2026-03-24 14:19:34.797063,Unknown,False,14,Tuesday,0,8.340286547483743,medium,1,4188.29,,999999.0,0,20,LOW
0b9c02e1-bf49-4baa-a044-e27a96911814,USER3039,951.03,fashion,2026-04-28 16:09:34.794155,Hyderabad,False,16,Tuesday,0,6.858596546899896,low,1,951.03,,999999.0,0,0,LOW
5925c8f6-7747-457d-8e32-bef407909773,USER3044,4303.03,gaming,2026-04-06 17:32:34.796772,Mumbai,False,17,Monday,1,8.367307072077551,medium,1,4303.03,,999999.0,0,25,LOW
931bb62c-be8c-440f-b005-7b6609724a6e,USER3045,4681.05,travel,2026-04-24 21:07:34.787282,Hyderabad,False,21,Friday,0,8.451491327190759,medium,1,4681.05,,999999.0,0,0,LOW
e3d0ae36-d751-4a68-8430-ab35162de56e,USER3062,179523.21,gaming,2026-05-06 16:14:34.800261,Unknown,True,16,Wednesday,1,12.098065352467511,very_high,1,179523.21,,999999.0,0,85,HIGH
7e55668f-b382-47c2-98ad-11682e8a9382,USER3071,197459.63,crypto,2026-03-14 12:40:34.798716,Unknown,True,12,Saturday,1,12.193294501679947,very_high,1,197459.63,,999999.0,0,85,HIGH
f7ecc6f2-5cbe-458e-89da-152d2df39b94,USER3088,3132.69,grocery,2026-04-29 06:18:34.793623,Hyderabad,False,6,Wednesday,0,8.049966502899101,medium,1,3132.69,,999999.0,0,0,LOW
9e7f4f74-7d92-444c-b83c-25334404f46a,USER3089,56.7,restaurant,2026-04-09 11:28:34.789808,Mumbai,False,11,Thursday,0,4.055257173514054,low,1,56.7,,999999.0,0,0,LOW
22933d45-f678-4da0-a313-b88a529d6d79,USER3118,1738.38,crypto,2026-05-09 01:04:34.789946,Hyderabad,False,1,Saturday,1,7.461284006871784,medium,1,1738.38,,999999.0,0,25,LOW
4dab70ab-47ab-4e62-a5e4-06894b8083c8,USER3130,1873.2,healthcare,2026-04-12 20:36:34.789718,Kolkata,False,20,Sunday,0,7.535937180689723,medium,1,1873.2,,999999.0,0,0,LOW
9814c0ca-e9ec-499c-ab48-5c1fe4a80a08,USER3138,4248.16,crypto,2026-04-04 22:26:34.786570,Pune,False,22,Saturday,1,8.354476595324885,medium,1,4248.16,,999999.0,0,25,LOW
b7977ba8-5f5e-4f96-a191-b8556816c095,USER3141,1595.62,gaming,2026-04-30 00:10:34.795285,Delhi,False,0,Thursday,1,7.375644173752306,medium,1,1595.62,,999999.0,0,25,LOW
11f62b1e-66cd-40f0-80bc-9f81ccf43b4d,USER3151,2893.0,electronics,2026-05-13 00:49:34.788734,Unknown,False,0,Wednesday,1,7.970394907191429,medium,1,2893.0,,999999.0,0,45,MEDIUM
1a6ed4f4-41a9-41d9-8f4d-a009aa3fe20e,USER3153,1328.19,gaming,2026-03-15 10:36:34.788644,Hyderabad,False,10,Sunday,1,7.19232501312984,medium,1,1328.19,,999999.0,0,25,LOW
aa7b7472-82da-4942-997d-48791a1519b2,USER3157,54403.85,crypto,2026-04-17 01:13:34.799037,Unknown,True,1,Friday,1,10.90420858328178,very_high,1,54403.85,,999999.0,0,45,MEDIUM
0f5ee236-7317-49f5-8e4e-1c7f8853163b,USER3160,4623.66,grocery,2026-05-11 07:00:34.789933,Mumbai,False,7,Monday,0,8.43915813373076,medium,1,4623.66,,999999.0,0,0,LOW
e1572ecf-d9aa-4dc4-88f3-d09d44ceff2f,USER3194,4914.24,travel,2026-03-12 03:50:34.792153,Delhi,False,3,Thursday,0,8.500095861501018,medium,1,4914.24,,999999.0,0,0,LOW
443bc633-a68e-454a-9efc-7f53d6311af7,USER3201,4600.93,electronics,2026-05-01 22:19:34.792673,Hyderabad,False,22,Friday,1,8.434231059701704,medium,1,4600.93,,999999.0,0,25,LOW
fa135ecc-0ddc-4688-ab6c-03cd20c4f88a,USER3204,121122.62,electronics,2026-04-25 13:50:34.800564,Unknown,True,13,Saturday,1,11.70456695593931,very_high,1,121122.62,,999999.0,0,85,HIGH
8019865d-2fe9-4658-b3f7-aff731bba12a,USER3224,793.72,travel,2026-03-16 21:47:34.790537,Chennai,False,21,Monday,0,6.67798985135904,low,1,793.72,,999999.0,0,0,LOW
92daaa0f-943e-481b-a830-5c49d777b9e2,USER3230,3697.32,healthcare,2026-04-26 05:27:34.795787,Hyderabad,False,5,Sunday,0,8.215633941464505,medium,1,3697.32,,999999.0,0,0,LOW
b8b42dba-10c3-41a7-a609-0d9729d642f3,USER3231,541.76,gaming,2026-03-19 14:15:34.797416,Kolkata,False,14,Thursday,1,6.296667233277752,low,1,541.76,,999999.0,0,25,LOW
fd12e1f3-7d5a-4685-bc91-2b223b017fa4,USER3232,94.36,gaming,2026-04-11 03:27:34.792482,Pune,False,3,Saturday,1,4.55765920331704,low,1,94.36,,999999.0,0,25,LOW
b25715ca-1b09-482e-8773-7be837d20693,USER3240,1559.8,travel,2026-03-28 19:46:34.789247,Hyderabad,False,19,Saturday,0,7.352953789308901,medium,1,1559.8,,999999.0,0,0,LOW
98fe16ef-4782-4019-8dad-4d2eeea51376,USER3243,3806.48,electronics,2026-04-05 12:26:34.795812,Hyderabad,False,12,Sunday,1,8.244722831964976,medium,1,3806.48,,999999.0,0,25,LOW
4348ff9c-094c-48d7-a26c-4cb15f5e7c86,USER3246,3846.25,travel,2026-05-04 15:01:34.789780,Chennai,False,15,Monday,0,8.255113886343961,medium,1,3846.25,,999999.0,0,0,LOW
10420ae8-7226-4261-b37a-e7bf7ff773d9,USER3247,1555.12,fashion,2026-04-18 17:51:34.793040,Delhi,False,17,Saturday,0,7.349950822587301,medium,1,1555.12,,999999.0,0,0,LOW
9ddf8d99-6afe-4eee-856b-f1f49e925b04,USER3250,3153.88,restaurant,2026-03-10 14:27:34.787641,Bangalore,False,14,Tuesday,0,8.056705739386677,medium,1,3153.88,,999999.0,0,0,LOW
